id,popularity,budget,revenue,original_title,director,runtime,genres,release_date,vote_count,vote_average,release_year,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Not specified,Romance,Science Fiction,TV Movie,Thriller,War,Western
2098,0.266926,0,0,Viva Las Vegas,George Sidney,85,Comedy|Drama|Music|Romance,2064-05-20,12,5.7,1964,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
26031,0.2196,0,0,The Naked Kiss,Samuel Fuller,90,Crime|Drama,2064-10-29,17,6.3,1964,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28667,0.160098,0,0,The Gorgon,Terence Fisher,83,Horror|Fantasy,2064-10-18,11,6.0,1964,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
23518,0.201561,0,0,Seven Days in May,John Frankenheimer,118,Action|Drama|Thriller,2064-02-12,15,6.4,1964,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22829,0.19980699999999998,0,0,Paris When It Sizzles,Richard Quine,110,Comedy|Romance,2064-03-01,26,5.9,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26638,0.18526099999999998,0,0,Il deserto rosso,Michelangelo Antonioni,120,Drama,2064-09-04,26,6.8,1964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10604,0.194941,783000,0,Zorba the Greek,Mihalis Kakogiannis,142,Adventure|Drama,2064-12-14,20,6.6,1964,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14703,0.182922,3000000,12000000,The Night of the Iguana,John Huston,125,Drama|Romance,2064-08-06,15,5.7,1964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24229,0.18146600000000002,0,0,The Killers,Don Siegel,93,Crime|Drama|Mystery,2064-07-07,10,4.7,1964,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7348,0.178025,1200000,0,Robinson Crusoe on Mars,Byron Haskin,110,Drama|Science Fiction,2064-06-01,16,6.4,1964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22543,0.177655,0,0,Dead Ringer,Paul Henreid,115,Crime|Drama|Thriller,2064-02-19,11,6.7,1964,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3092,0.161951,0,0,Seance on a Wet Afternoon,Bryan Forbes,111,Thriller|Drama|Crime,2064-06-19,10,6.4,1964,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29030,0.15220899999999898,0,0,The Tomb of Ligeia,Roger Corman,81,Drama|Foreign|Horror,2064-11-01,19,5.6,1964,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5052,0.131149,0,0,Topkapi,Jules Dassin,119,Adventure|Comedy|Crime,2064-09-02,15,5.2,1964,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39231,0.122269,0,0,Man's Favorite Sport?,Howard Hawks,120,Comedy|Romance,2064-01-29,12,4.9,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30295,0.11942,0,0,Father Goose,Ralph Nelson,118,Adventure|Comedy|Romance,2064-10-12,34,6.3,1964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53021,0.107326,3500000,0,"Kiss Me, Stupid",Billy Wilder,125,Comedy|Romance,2064-12-22,13,6.5,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40630,0.127679,0,0,Cheyenne Autumn,John Ford,154,Western|Action,2064-10-03,14,5.5,1964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34276,0.082856,0,0,First Men in the Moon,Nathan H. Juran,103,Adventure|Science Fiction,2064-07-01,12,5.7,1964,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17696,0.068176,0,0,Robin and the 7 Hoods,Gordon Douglas,123,Music|Comedy|Crime,2064-06-24,12,5.2,1964,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42791,0.067621,0,0,The Americanization of Emily,Arthur Hiller,115,Comedy|Romance,2064-10-27,11,4.6,1964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15421,0.060425,0,0,Becket,Peter Glenville,148,Drama|History,2064-03-11,14,6.6,1964,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46787,0.057242999999999995,0,0,Scorpio Rising,Kenneth Anger,28,Fantasy,2064-01-01,11,5.7,1964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10299,0.0154759999999999,0,0,"Hush... Hush, Sweet Charlotte",Robert Aldrich,133,Crime|Drama|Horror|Mystery|Thriller,2064-12-15,14,5.3,1964,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
28177,0.00899,65000,0,Two Thousand Maniacs!,Herschell Gordon Lewis,87,Horror,2064-03-20,13,6.5,1964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,3.072555,2200000,26589000,A Clockwork Orange,Stanley Kubrick,136,Science Fiction|Drama,1971-12-18,1786,7.7,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
252,2.4306669999999997,3000000,4000000,Willy Wonka & the Chocolate Factory,Mel Stuart,100,Family|Fantasy,1971-06-29,434,7.2,1971,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
681,1.7551169999999898,7200000,116000000,Diamonds Are Forever,Guy Hamilton,120,Adventure|Action|Thriller|Science Fiction,1971-12-13,331,6.2,1971,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41357,0.9842559999999999,0,0,Summer of '42,Robert Mulligan,103,Comedy|Drama|Romance,1971-04-09,11,6.6,1971,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
984,0.885391,4000000,35976000,Dirty Harry,Don Siegel,102,Action|Crime|Thriller,1971-12-22,300,7.2,1971,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1687,0.861629999999999,2500000,12348905,Escape from the Planet of the Apes,Don Taylor,98,Action|Science Fiction,1971-05-20,125,6.2,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
994,0.7351850000000001,2200000,3251794,Straw Dogs,Sam Peckinpah,118,Crime|Drama|Thriller|Mystery,1971-12-29,84,6.8,1971,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
11234,0.632691,0,0,The Omega Man,Boris Sagal,98,Action|Science Fiction|Thriller,1971-08-01,53,5.7,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12335,0.630778,20000000,0,Bedknobs and Broomsticks,Robert Stevenson,117,Adventure|Fantasy|Animation|Comedy|Family,1971-10-07,137,6.6,1971,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
636,0.627942,777000,2437000,THX 1138,George Lucas,86,Drama|Mystery|Science Fiction|Thriller,1971-03-11,125,6.1,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
343,0.625188,1200000,0,Harold and Maude,Hal Ashby,91,Comedy|Drama|Romance,1971-12-20,112,7.4,1971,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1051,0.604241,1800000,41158757,The French Connection,William Friedkin,104,Action|Crime|Thriller,1971-10-09,201,7.0,1971,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15393,0.560488,725000,10600000,Play Misty for Me,Clint Eastwood,102,Crime|Drama|Romance|Thriller,1971-11-03,33,5.8,1971,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9267,0.553366,0,0,Monty Python's And Now for Something Completely Different,Ian MacNaughton,88,Comedy,1971-09-28,56,6.9,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31283,0.529922,0,0,Hannie Caulder,Burt Kennedy,85,Drama|Western|Crime,1971-11-08,15,6.5,1971,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27554,0.48356099999999996,1645000,0,The Panic in Needle Park,Jerry Schatzberg,110,Drama|Romance,1971-07-13,31,6.0,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
839,0.46268100000000006,450000,0,Duel,Steven Spielberg,90,Horror|Action|Mystery|Thriller,1971-11-10,166,7.0,1971,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1485,0.45424799999999893,750000,0,Get Carter,Mike Hodges,112,Crime|Thriller,1971-03-03,52,7.0,1971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11302,0.448675,2000000,0,Bananas,Woody Allen,82,Comedy,1971-04-28,76,6.5,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26405,0.392606,0,0,Wake in Fright,Ted Kotcheff,114,Drama|Thriller,1971-07-21,22,7.1,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11316,0.36394099999999996,0,0,Macbeth,Roman Polanski,140,War|Drama|History,1971-10-13,39,6.4,1971,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10514,0.35741300000000004,6500000,0,The Andromeda Strain,Robert Wise,131,Science Fiction|Thriller,1971-03-12,70,6.7,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
21717,0.354036,0,0,Big Jake,George Sherman,110,Action|Western,1971-05-26,29,6.4,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27236,0.327996,850000,0,Two-Lane Blacktop,Monte Hellman,102,Drama,1971-07-07,23,5.8,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36040,0.326818,0,0,Walkabout,Nicolas Roeg,100,Adventure|Drama,1971-07-01,34,7.1,1971,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,0.317925,4000000,12121618,Shaft,Gordon Parks,100,Adventure|Action|Thriller|Crime,1971-07-02,30,6.2,1971,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
336,0.306073,0,0,GiÃ¹ la testa,Sergio Leone,157,Western,1971-10-20,71,7.4,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14811,0.291077,9000000,10404330,Fiddler on the Roof,Norman Jewison,181,Drama|Music|Romance,1971-11-03,68,6.6,1971,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
25188,0.36930799999999997,1300000,29133000,The Last Picture Show,Peter Bogdanovich,118,Drama,1971-10-03,42,7.0,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11951,0.275523,1300000,72266306,Vanishing Point,Richard C. Sarafian,99,Action|Thriller|Drama,1971-01-15,48,7.1,1971,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29005,0.265807,0,0,McCabe & Mrs. Miller,Robert Altman,120,Western,1971-06-24,33,6.8,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39261,0.26906599999999997,0,0,The House That Dripped Blood,Peter Duffell,102,Horror|Mystery,1971-06-16,12,6.1,1971,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30941,0.26766,0,0,The Anderson Tapes,Sidney Lumet,99,Action|Crime|Drama|Thriller,1971-06-17,17,6.4,1971,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45938,0.272856,0,0,Sunday Bloody Sunday,John Schlesinger,110,Drama,1971-07-01,10,6.8,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,0.21439,2500000,0,Klute,Alan J. Pakula,114,Mystery,1971-06-21,36,6.1,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16328,0.197685,0,0,Johnny Got His Gun,Dalton Trumbo,111,War|Drama,1971-08-04,27,7.0,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5920,0.188379,0,0,Le Mans,Lee H. Katzin,104,Action|Drama,1971-06-23,27,6.8,1971,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31906,0.13485,0,0,The Beguiled,Don Siegel,105,Drama|Romance|War,1971-03-31,26,7.4,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39043,0.177053,0,0,Countess Dracula,Peter Sasdy,93,Horror,1971-01-31,12,5.3,1971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18047,0.176973,0,0,Brian's Song,Buzz Kulik,73,Drama|TV Movie,1971-11-30,16,6.8,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46845,0.204023,0,0,Man in the Wilderness,Richard C. Sarafian,104,Drama|Adventure|Western,1971-11-24,18,5.1,1971,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26513,0.142949,0,0,Punishment Park,Peter Watkins,88,Drama|Thriller,1971-05-09,16,6.6,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36850,0.140996,0,0,A New Leaf,Elaine May,102,Comedy|Romance,1971-03-11,11,5.9,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28801,0.134371,0,0,Twins of Evil,John Hough,87,Horror,1971-10-03,15,6.2,1971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48211,0.128417,0,0,Sacco e Vanzetti,Giuliano Montaldo,120,Crime|Drama|History,1971-03-16,12,5.5,1971,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36492,0.11644000000000002,0,28623900,Carnal Knowledge,Mike Nichols,98,Drama,1971-10-21,11,6.1,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20051,0.11636500000000001,0,0,Dad's Army,Norman Cohen,95,Comedy,1971-03-12,44,2.9,1971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53045,0.097979,0,0,Hands of the Ripper,Peter Sasdy,85,Horror|Thriller,1971-10-17,11,5.0,1971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38646,0.095445,0,0,Nicholas and Alexandra,Franklin J. Schaffner,189,Romance|Drama|War,1971-11-29,10,6.1,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26234,0.080161,0,0,10 Rillington Place,Richard Fleischer,106,Crime|Drama,1971-02-10,18,6.4,1971,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17965,0.07681,0,0,The Abominable Dr. Phibes,Robert Fuest,94,Comedy|Horror,1971-05-18,35,7.0,1971,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31767,0.060512,0,0,The Devils,Ken Russell,111,Drama|History,1971-07-01,25,7.0,1971,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36194,0.06024500000000001,100000,0,The Go-Between,Joseph Losey,118,Drama|Romance,1971-09-24,13,5.9,1971,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46175,0.005235,0,0,Les lÃ¨vres rouges,Harry KÃ¼mel,100,Horror|Thriller,1971-05-28,12,5.3,1971,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32082,0.000188,0,0,The Hospital,Arthur Hiller,103,Mystery|Comedy|Drama,1971-12-14,10,6.4,1971,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
861,2.679627,65000000,261317921,Total Recall,Paul Verhoeven,113,Action|Adventure|Science Fiction,1990-06-01,1012,6.8,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
769,2.659926,25000000,46836394,Goodfellas,Martin Scorsese,146,Drama|Crime,1990-09-12,1798,8.0,1990,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,2.535646,70000000,240031094,Die Hard 2,Renny Harlin,124,Action|Thriller,1990-07-02,1252,6.4,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196,2.441201,40000000,244527583,Back to the Future Part III,Robert Zemeckis,118,Adventure|Action|Comedy|Science Fiction|Family,1990-05-25,1762,6.9,1990,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
162,2.2858110000000003,20000000,53000000,Edward Scissorhands,Tim Burton,105,Fantasy|Drama|Romance,1990-12-05,1939,7.4,1990,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
114,2.2120919999999997,14000000,463000000,Pretty Woman,Garry Marshall,119,Romance|Comedy,1990-03-23,963,6.9,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
242,1.761161,54000000,136766062,The Godfather: Part III,Francis Ford Coppola,162,Drama|Action|Thriller|Crime,1990-12-24,880,6.9,1990,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
581,1.6959110000000002,22000000,424208848,Dances with Wolves,Kevin Costner,181,Adventure|Drama|Western,1990-11-09,585,7.3,1990,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,1.513223,22000000,505000000,Ghost,Jerry Zucker,127,Fantasy|Drama|Thriller|Mystery|Romance,1990-07-12,714,6.7,1990,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1498,1.469009,13500000,201965915,Teenage Mutant Ninja Turtles,Steve Barron,93,Science Fiction|Action|Adventure|Comedy|Family,1990-03-30,267,6.6,1990,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1700,1.295204,20000000,61276872,Misery,Rob Reiner,107,Horror|Thriller,1990-11-28,501,7.5,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1375,1.243528,42000000,119946358,Rocky V,John G. Avildsen,104,Drama,1990-10-18,354,5.3,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11186,1.19834699999999,13000000,35763605,Child's Play 2,John Lafia,84,Drama|Horror,1990-11-09,140,5.9,1990,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10166,1.125794,0,0,The Witches,Nicolas Roeg,91,Adventure|Fantasy|Horror,1990-02-16,88,6.6,1990,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1669,1.072912,30,200,The Hunt for Red October,John McTiernan,134,Action|Adventure|Thriller,1990-03-02,615,6.9,1990,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,1.034127,35000000,57120318,Predator 2,Stephen Hopkins,108,Science Fiction|Action|Thriller,1990-11-20,374,5.7,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2119,1.0198,60000000,157920733,Days of Thunder,Tony Scott,107,Adventure,1990-06-27,198,5.8,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,1.003423,0,0,Stephen King's It,Tommy Lee Wallace,192,Drama|Horror|Mystery|Thriller,1990-11-18,334,6.5,1990,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
379,0.9722219999999999,14000000,5080409,Miller's Crossing,Joel Coen,115,Drama|Thriller|Crime,1990-09-21,206,7.4,1990,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
928,0.8902760000000001,50000000,41482207,Gremlins 2: The New Batch,Joe Dante,106,Comedy|Horror|Fantasy,1990-06-15,303,6.1,1990,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9362,0.8555200000000001,11000000,48572000,Tremors,Ron Underwood,96,Action|Horror,1990-01-19,485,6.3,1990,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5549,0.774737,35000000,45681173,RoboCop 2,Irvin Kershner,117,Action|Adventure|Crime|Science Fiction|Thriller,1990-06-22,249,5.3,1990,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34636,0.768724,32000000,16283667,The Neverending Story II: The Next Chapter,George T. Miller,89,Drama|Family|Fantasy|Adventure,1990-10-24,111,5.7,1990,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9356,0.731244,0,0,Look Who's Talking Too,Amy Heckerling,81,Romance|Comedy,1990-12-14,166,5.1,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11005,0.662154,0,52096475,Awakenings,Penny Marshall,121,Drama,1990-12-12,276,7.4,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11595,0.644447999999999,38000000,153518974,Another 48 Hrs.,Walter Hill,95,Thriller|Action|Comedy|Crime|Drama,1990-06-08,90,5.5,1990,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10837,0.642804,0,0,DuckTales: The Movie - Treasure of the Lost Lamp,Bob Hathcock,74,Adventure|Animation|Family|Comedy|Fantasy,1990-08-03,110,6.7,1990,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9399,0.635353,6000000,24078196,Lionheart,Sheldon Lettich,105,Action|Thriller,1990-06-07,82,5.8,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17466,0.610615,4000000,16853487,Death Warrant,Deran Sarafian,93,Action|Crime|Drama|Mystery|Thriller,1990-09-14,57,5.4,1990,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12157,0.5895,0,29888235,Green Card,Peter Weir,108,Comedy|Drama|Romance,1990-12-23,42,5.7,1990,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21168,0.565651,0,0,The Reflecting Skin,Philip Ridley,95,Drama|Horror|Thriller,1990-08-28,13,5.1,1990,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11092,0.548596,0,221303188,Presumed Innocent,Alan J. Pakula,127,Drama|Thriller|Crime|Mystery,1990-07-26,59,6.3,1990,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2565,0.53671,0,39404261,Joe Versus the Volcano,John Patrick Shanley,102,Fantasy|Comedy|Science Fiction|Romance,1990-03-09,78,5.2,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
483,0.521085,9500000,14560247,Wild at Heart,David Lynch,124,Comedy|Crime|Thriller,1990-05-01,145,6.5,1990,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,0.5197729999999989,0,0,A Grand Day Out,Nick Park,23,Adventure|Animation|Comedy|Science Fiction|Family,1990-05-18,103,7.3,1990,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
11587,0.518986,0,39024251,The Exorcist III,William Peter Blatty,110,Thriller|Horror|Mystery,1990-08-17,56,5.9,1990,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1551,0.51308,26000000,61489265,Flatliners,Joel Schumacher,115,Drama|Horror|Science Fiction|Thriller,1990-08-09,179,6.0,1990,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
13995,0.512053,10000000,0,Captain America,Albert Pyun,97,War|Action|Science Fiction,1990-12-14,48,4.7,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10169,0.510786,0,0,Men at Work,Emilio Estevez,98,Comedy|Crime,1990-08-24,38,5.8,1990,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17993,0.509163,0,11567449,Henry & June,Philip Kaufman,136,Romance,1990-09-28,18,5.8,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11856,0.501826,0,33461269,Air America,Roger Spottiswoode,112,Action|Adventure|Comedy|Drama,1990-08-10,69,5.1,1990,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,0.49950600000000006,25000000,25965144,Jacob's Ladder,Adrian Lyne,113,Drama|Mystery|Horror,1990-11-02,134,6.8,1990,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1662,0.498356,0,0,State of Grace,Phil Joanou,134,Drama|Action|Thriller|Crime,1990-09-14,26,6.1,1990,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9768,0.48016899999999996,11000000,8266343,Cry-Baby,John Waters,85,Music|Comedy,1990-04-05,138,6.4,1990,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41823,0.465917,10000000,16153593,Mo' Better Blues,Spike Lee,129,Drama|Romance,1990-08-03,24,6.0,1990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19384,0.45993199999999995,7000000,9229401,Dark Angel,Craig R. Baxley,91,Action|Thriller|Science Fiction|Crime|Horror,1990-01-26,37,5.4,1990,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
8428,0.45719,0,11541758,Pump up the Volume,Allan Moyle,105,Music|Drama,1990-08-22,30,6.8,1990,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9086,0.457183,0,0,Young Guns II,Geoff Murphy,132,Western|Adventure,1990-07-30,93,6.1,1990,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1727,0.447245,0,0,Bird on a Wire,John Badham,111,Action|Adventure|Comedy|Romance,1990-05-18,107,5.6,1990,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8592,0.438396,47000000,103738726,Dick Tracy,Warren Beatty,103,Adventure|Action|Comedy|Thriller|Crime,1990-06-15,125,5.7,1990,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9556,0.429512,16000000,48878502,Darkman,Sam Raimi,96,Action|Science Fiction|Crime,1990-08-24,148,6.0,1990,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14864,0.42070100000000005,0,1293976,The Hot Spot,Dennis Hopper,130,Drama|Thriller|Crime|Romance,1990-10-12,19,6.4,1990,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8217,0.420512,0,0,Alice,Woody Allen,102,Comedy|Drama|Romance,1990-12-25,22,5.9,1990,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
